Year,Date,Name,Sex,Country_killed,Organization,Nationality,Medium,Job,Coverage,Freelance,Local_Foreign,Source_of_Fire,Type_of_Death,Impunity_for_Murder,Taken_Captive,Threatened,Tortured,Link
2004,9-Nov-04,Marêa Jos_ Bravo,Female,Nicaragua,La Prensa,Nicaragua,Print,Print Reporter,Politics,No,Local,Government Officials,Murder,No,No,No,"No
",https://www.cpj.org/killed/2004/maria-jose-bravo.php
2004,7-Nov-04,Antoine Mass_,Male,Ivory Coast,Le Courrier d'Abidjan,Ivory Coast,Print,Print Reporter,Human Rights,No,Local,Military Officials,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2004/antoine-masse.php
2004," November, 2004",Wadallah Sarhan,Male,Iraq,Akhbar al-Mosul,Iraq,Print,Editor,War,No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/wadallah-sarhan.php
2004,1-Nov-04,Dhia Najim,Male,Iraq,freelance,Iraq,Television,Camera Operator,War,Yes,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/dhia-najim.php
2004,19-Oct-04,Eldy Sablas (aka Eldy Gabinales),Male,Philippines,Radio DXJR-FM,Philippines,Radio,Broadcast,Crime,No,Local,Criminal Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/eldy-sablas-aka-eldy-gabinales.php
2004,14-Oct-04,Dina Mohammed Hassan,Male,Iraq,Al-Hurriya,Iraq,Television,Broadcast,"Culture, Politics, War",No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2004/dina-mohammed-hassan.php
2004,14-Oct-04,Karam Hussein,Male,Iraq,European Pressphoto Agency,Iraq,Print,Photographer,War,No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2004/karam-hussein.php
2004,29-Sep-04,Romeo (or Romy) Binungcal,Male,Philippines,Remate and Bulgar,Philippines,Print,Print Reporter,Corruption,No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/romeo-or-romy-binungcal.php
2004,14-Sep-04,Juan Emilio And“jar Matos,Male,Dominican Republic,Radio Azua and Listên Diario,Dominican Republic,Radio,Broadcast,Crime,No,Local,Criminal Group,Murder,No,No,Yes,"No
",https://www.cpj.org/killed/2004/juan-emilio-andujar-matos.php
2004,12-Sep-04,Mazen al-Tumeizi,Male,Iraq,Al-Arabiya,Iraq,Television,Broadcast,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/mazen-al-tumeizi.php
2004,31-Aug-04,Francisco Arratia Saldierna,Male,Mexico,freelance,Mexico,"Print, Internet",Columnist,"Corruption, Crime",No,Local,Criminal Group,Murder,Yes,Yes,No,"Yes
",https://www.cpj.org/killed/2004/francisco-arratia-saldierna.php
2004,26-Aug-04,Enzo Baldoni,Male,Iraq,freelance,Italy,Print,Print Reporter,War,Yes,Foreign,Political Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/2004/enzo-baldoni.php
2004,22-Aug-04,Kamal Hossain,Male,Bangladesh,Ajker Kagoj,Bangadesh,Print,Print Reporter,Crime,No,Local,Criminal Group,Murder,Yes,Yes,Yes,"No
",https://www.cpj.org/killed/2004/kamal-hossain.php
2004,16-Aug-04,Bala Nadarajah Iyer,Male,Sri Lanka,Thinamurasu and Thinakaran,Sri Lanka,Print,Print Reporter,"Human Rights, Politics",No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2004/bala-nadarajah-iyer.php
2004,15-Aug-04,Mahmoud Hamid Abbas,Male,Iraq,Zweites Deutsches Fernsehen,Iraq,Television,Camera Operator,War,No,Local,Unknown Fire,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/mahmoud-hamid-abbas.php
2004,11-Aug-04,Dekendra Raj Thapa,Male,Nepal,Radio Nepal,Nepal,Radio,Broadcast,"Human Rights, Politics",No,Local,Political Group,Murder,Partial,Yes,No,"No
",https://www.cpj.org/killed/2004/dekendra-raj-thapa.php
2004,5-Aug-04,Arnnel Manalo,Male,Philippines,Bulgar and DZRH Radio,Philippines,"Print, Radio","Broadcast, Print Reporter","Corruption, Politics",No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/arnnel-manalo.php
2004,31-Jul-04,"Rogelio ""Roger"" Mariano",Male,Philippines,Radyo Natin-Aksyon Radyo,Philippines,Radio,Columnist,"Corruption, Crime",No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/rogelio-roger-mariano.php
2004,9-Jul-04,Paul Klebnikov,Male,Russia,Forbes Russia,United States,Print,Editor,"Business, Corruption, Crime",No,Foreign,Criminal Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/paul-klebnikov.php
2004,27-Jun-04,Humayun Kabir,Male,Bangladesh,Janmabhumi,Bangladesh,Print,Editor,"Corruption, Crime",No,Local,Political Group,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2004/humayun-kabir.php
2004,22-Jun-04,Francisco Javier Ortiz Franco,Male,Mexico,Zeta,Mexico,Print,Editor,Crime,No,Local,Criminal Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/francisco-javier-ortiz-franco.php
2004,17-Jun-04,Elpidio Binoya,Male,Philippines,Radyo Natin,Philippines,Radio,Columnist,"Corruption, Politics",No,Local,Government Officials,Murder,Yes,No,Yes,"Yes
",https://www.cpj.org/killed/2004/elpidio-binoya.php
2004,6-Jun-04,Simon Cumbers,Male,Saudi Arabia,BBC,Ireland,Television,Camera Operator,Politics,Yes,Foreign,Political Group,Murder,Partial,No,No,"No
",https://www.cpj.org/killed/2004/simon-cumbers.php
2004,31-May-04,Aiyathurai Nadesan,Male,Sri Lanka,Virakesari,Sri Lanka,Print,Print Reporter,"Corruption, Human Rights, Politics",No,Local,Military Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2004/aiyathurai-nadesan.php
2004,28-May-04,Dusko Jovanovic,Male,Republic of Serbia,Dan,Serbia/Montenegro,Print,Editor,"Crime, Politics",No,Local,Government Officials,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2004/dusko-jovanovic.php
2004,27-May-04,Shinsuke Hashida,Male,Iraq,freelance,Japan,Print,Print Reporter,War,Yes,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/shinsuke-hashida.php
2004,27-May-04,Kotaro Ogawa,Male,Iraq,freelance,Japan,Print,Print Reporter,War,Yes,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/kotaro-ogawa.php
2004,21-May-04,Rashid Hamid Wali,Male,Iraq,Al-Jazeera,Iraq,Television,Camera Operator,War,No,Local,Unknown Fire,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/rashid-hamid-wali.php
2004,9-May-04,Adlan Khasanov,Male,Russia,Reuters,Russia,Television,Camera Operator,"Politics, War",No,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2004/adlan-khasanov.php
2004,7-May-04,Waldemar Milewicz,Male,Iraq,TVP,Poland,Television,Broadcast,War,No,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/waldemar-milewicz.php
2004,7-May-04,Mounir Bouamrane,Male,Iraq,TVP,Iraq,Television,Broadcast,War,No,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/mounir-bouamrane.php
2004,24-Apr-04,Jos_ Carlos Ara“jo,Male,Brazil,Rödio Timba“ba FM,Brazil,Radio,Broadcast,"Corruption, Crime, Human Rights",No,Local,Criminal Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/jose-carlos-araujo.php
2004,20-Apr-04,Samuel Rom ,Male,Brazil,Radio Conquista FM,Brazil,Radio,"Columnist, Publisher","Corruption, Crime, Politics",No,Local,Government Officials,Murder,No,No,No,"No
",https://www.cpj.org/killed/2004/samuel-roma.php
2004,20-Apr-04,Asiya Jeelani,Female,India,freelance,India,Print,Print Reporter,Human Rights,Yes,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2004/asiya-jeelani.php
2004,19-Apr-04,Asaad Kadhim,Male,Iraq,Al-Iraqiya TV,Iraq,Television,Broadcast,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/asaad-kadhim.php
2004,12-Apr-04,Alberto Rivera Fernöndez,Male,Peru,Frecuencia Oriental,Peru,Radio,"Broadcast, Columnist","Corruption, Politics",No,Local,Government Officials,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2004/alberto-rivera-fernandez.php
2004,26-Mar-04,Burhan Mohamed Mazhour,Male,Iraq,ABC,Iraq,Television,Camera Operator,War,Yes,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/burhan-mohamed-mazhour.php
2004,22-Mar-04,Mohamed Abu Halima,Male,Israel,Al-Najah,Israel Occupied,Radio,Broadcast,Human Rights,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/mohamed-abu-halima.php
2004,19-Mar-04,Ali al-Khatib,Male,Iraq,Al-Arabiya,UAE,Television,Broadcast,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/ali-al-khatib.php
2004,18-Mar-04,Ali Abdel Aziz,Male,Iraq,Al-Arabiya,Iraq,Television,Camera Operator,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/ali-abdel-aziz.php
2004,18-Mar-04,Nadia Nasrat,Female,Iraq,Iraq Media Network/Diyala TV,Iraq,Television,Broadcast,War,No,Local,Political Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/nadia-nasrat.php
2004,7-Mar-04,Ricardo Ortega,Male,Haiti,Antena 3,Haiti,Television,Broadcast,Human Rights,No,Local,Political Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2004/ricardo-ortega.php
2004,21-Feb-04,Veeraboina Yadagiri,Male,India,Andhra Prabha,India,Print,Print Reporter,"Corruption, Crime",No,Local,Criminal Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2004/veeraboina-yadagiri.php
2004,14-Feb-04,Antonio de la Torre Echeandêa,Male,Peru,Radio îrbita ,Peru,Radio,Broadcast,"Crime, Politics",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2004/antonio-de-la-torre-echeandia.php
2004,11-Feb-04,Rowell Endrinal,Male,Philippines,DZRC,Philippines,Radio,Columnist,"Crime, Politics",No,Local,Criminal Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2004/rowell-endrinal.php
2004,10-Feb-04,Carlos Jos_ Guadamuz,Male,Nicaragua,Canal 23,Nicaragua,Television,"Broadcast, Columnist",Politics,No,Local,Local Residents,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/carlos-jose-guadamuz.php
2004,7-Feb-04,Martên La Rotta,Male,Colombia,La Palma Est_reo,Colombia,Radio,"Columnist, Publisher",Politics,No,Local,Local Residents,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/martin-la-rotta.php
2004,1-Feb-04,Abdel Sattar Abdel Karim,Male,Iraq,Al Ta'akhy,Iraq,Print,Photographer,"Culture, Sports",Yes,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/abdel-sattar-abdel-karim.php
2004,1-Feb-04,Semko Karim Mohyideen,Male,Iraq,freelance,Iraq,Television,Camera Operator,Culture,Yes,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/semko-karim-mohyideen.php
2004,1-Feb-04,Gharib Mohamed Salih,Male,Iraq,Kurdistan TV,Iraq,Television,Camera Operator,"Culture, Sports",Yes,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/gharib-mohamed-salih.php
2004,1-Feb-04,Ayoub Mohamed,Male,Iraq,Kurdistan TV,Iraq,Television,Camera Operator,"Culture, Sports",Yes,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/ayoub-mohamed.php
2004,1-Feb-04,Haymin Mohamed Salih,Male,Iraq,Qulan TV,Iraq,Television,Camera Operator,"Culture, Sports",No,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/haymin-mohamed-salih.php
2004,1-Feb-04,Safir Nader,Male,Iraq,Qulan TV,Iraq,Television,Camera Operator,"Culture, Sports",No,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/safir-nader.php
2004,29-Jan-04,Sajid Tanoli,Male,Pakistan,Shumal,Pakistan,Print,Print Reporter,Corruption,No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2004/sajid-tanoli.php
2004,27-Jan-04,Duraid Isa Mohammed,Male,Iraq,CNN,Iraq,Television,Producer,War,No,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2004/duraid-isa-mohammed.php
2004,15-Jan-04,Manik Saha,Male,Bangladesh,New Age,Bangladesh,Print,Print Reporter,"Crime, Politics",No,Local,Political Group,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2004/manik-saha.php
2003,29-Dec-03,Ersa Siregar,Male,Indonesia,Rajawali Citra Televisi,Indonesia,Television,Broadcast,War,No,Local,Military Officials,Crossfire/Combat-Related,,Yes,No,"No
",https://www.cpj.org/killed/2003/ersa-siregar.php
2003,28-Nov-03,Dmitry Zavadsky,Male,Belarus,ORT,Belarus,Television,Camera Operator,War,No,Local,Government Officials,Murder,Yes,Yes, Yes,"No
",https://www.cpj.org/killed/2003/dmitry-zavadsky.php
2003,28-Oct-03,Ahmed Shawkat,Male,Iraq,Bilah Ittijah,Iraq,Print,Editor,"Politics, War",No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/ahmed-shawkat.php
2003,21-Oct-03,Jean H_lène,Male,Ivory Coast,Radio France Internationale,France,Radio,Broadcast,Human Rights,No,Foreign,Military Officials,Murder,No,No,No,"No
",https://www.cpj.org/killed/2003/jean-helene.php
2003,18-Oct-03,Chou Chetharith,Male,Cambodia,Ta Prum,Cambodia,Radio,Producer,Politics,No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2003/chou-chetharith.php
2003,9-Oct-03,Aleksei Sidorov,Male,Russia,Tolyatinskoye Obozreniye,Russia,Print,Editor,"Business, Corruption, Crime, Politics",No,Local,Criminal Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/aleksei-sidorov.php
2003,7-Sep-03,Gyanendra Khadka,Male,Nepal,Rastriya Samachar Samiti,Nepal,Print,Print Reporter,unknown,No,Local,Political Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/2003/gyanendra-khadka.php
2003,6-Sep-03,Satoru Someya,Male,Japan,freelance,Japan,Print,Print Reporter,Crime,Yes,Local,Local Residents,Murder,No,Yes,No,"No
",https://www.cpj.org/killed/2003/satoru-someya.php
2003,6-Sep-03,"Juan ""Jun"" Pala",Male,Philippines,DXGO Radio,Philippines,Radio,Columnist,"Corruption, Politics",No,Local,Political Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/juan-jun-pala.php
2003,25-Aug-03,Ahmad Kareem,Male,Iraq,Kurdistan TV,Iraq,Television,Producer,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/ahmad-kareem.php
2003,22-Aug-03,Juan Carlos Benavides Ar_valo,Male,Colombia,Manantial Est_reo,Colombia,Radio,Broadcast,Politics,No,Local,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/juan-carlos-benavides-arevalo.php
2003,20-Aug-03,Rico Ramirez,Male,Philippines,DXSF Radio,Philippines,Radio,Broadcast,"Corruption, Crime",No,Local,Criminal Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/2003/rico-ramirez.php
2003,19-Aug-03,Noel Villarante,Male,Philippines,DZJV Radio and Laguna Score,Philippines,"Print, Radio","Broadcast, Print Reporter","Corruption, Crime",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/noel-villarante.php
2003,17-Aug-03,Mazen Dana,Male,Iraq,Reuters,Palestinian Territory,Television,Camera Operator,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/mazen-dana.php
2003,24-Jul-03,H_ctor Ramêrez,Male,Guatemala,Noti7 and Radio Sonora,Guatemala,"Radio, Television",Broadcast,Politics,No,Local,Mob Violence,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2003/hector-ramirez.php
2003,23-Jul-03,Luiz AntÈnio da Costa,Male,Brazil,Ûpoca,Brazil,Print,Photographer,Human Rights,No,Local,Criminal Group,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2003/luiz-antonio-da-costa.php
2003,10-Jul-03,Zahra Kazemi,Female,Iran,freelance,Canada,Print,Photographer,Human Rights,Yes,Foreign,Government Officials,Murder,Yes,Yes,No,"Yes
",https://www.cpj.org/killed/2003/zahra-kazemi.php
2003,8-Jul-03,Bonifacio Gregorio,Male,Philippines,Dyaryo Banat,Philippines,Print,"Columnist, Print Reporter",Corruption,No,Local,Government Officials,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2003/bonifacio-gregorio.php
2003,6-Jul-03,Jeremy Little,Male,Iraq,NBC News,Australia,Television,Technician,War,Yes,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/jeremy-little.php
2003,5-Jul-03,Richard Wild,Male,Iraq,freelance,United Kingdom,Television,Camera Operator,War,Yes,Foreign,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2003/richard-wild.php
2003,3-Jul-03,Yuri Shchekochikhin,Male,Russia,Novaya Gazeta,Russia,Print,"Editor, Print Reporter","Corruption, Human Rights, War",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/yuri-shchekochikhin.php
2003,30-Jun-03,Nicanor Linhares Batista,Male,Brazil,Rödio Vale do Jaguaribe,Brazil,Radio,"Columnist, Publisher",Corruption,No,Local,Government Officials,Murder,Partial,No,Yes,"No
",https://www.cpj.org/killed/2003/nicanor-linhares-batista.php
2003,17-May-03,"Apolinario ""Polly"" Pobeda",Male,Philippines,DWTI Radio,Philippines,Radio,Columnist,"Corruption, Crime",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/apolinario-polly-pobeda.php
2003,2-May-03,James Miller,Male,Israel,freelance,United Kingdom,Television,Camera Operator,"Human Rights, War",Yes,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/james-miller.php
2003,29-Apr-03,Jaime Rengifo Revero,Male,Colombia,Olêmpica Radio,Colombia,Radio,Broadcast,"Corruption, Human Rights",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/jaime-rengifo-revero.php
2003,28-Apr-03,Guillermo Bravo Vega,Male,Colombia,Alpevisiãn Radio,Colombia,Radio,Broadcast,"Corruption, Crime",No,Local,Government Officials,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/guillermo-bravo-vega.php
2003,19-Apr-03,Nazih Darwazeh,Male,Israel,APTN,Israel Occupied,Television,Camera Operator,"Human Rights, War",No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/nazih-darwazeh.php
2003,8-Apr-03,Taras Protsyuk,Male,Iraq,Reuters,Iraq,Television,Camera Operator,War,No,Local,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/taras-protsyuk.php
2003,8-Apr-03,Jos_ Couso,Male,Iraq,Telecinco,Spain,Television,Camera Operator,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/jose-couso.php
2003,8-Apr-03,Tareq Ayyoub,Male,Iraq,Al-Jazeera,Jordan,Television,Broadcast,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/tareq-ayyoub.php
2003,7-Apr-03,Christian Liebig,Male,Iraq,Focus,Germany,Print,Print Reporter,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/christian-liebig.php
2003,7-Apr-03,Julio Anguita Parrado,Male,Iraq,El Mundo,Spain,Print,Print Reporter,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/julio-anguita-parrado.php
2003,6-Apr-03,Jos_ Emeterio Rivas,Male,Colombia,Radio Calor Est_reo,Colombia,Radio,Columnist,"Corruption, Politics",No,Local,"Government Officials, Paramilitary Group",Murder,No,No,Yes,"No
",https://www.cpj.org/killed/2003/jose-emeterio-rivas.php
2003,3-Apr-03,Michael Kelly,Male,Iraq,Atlantic Monthly and The Washington Post,United States,Print,"Columnist, Editor",War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/michael-kelly.php
2003,2-Apr-03,Kaveh Golestan,Male,Iraq,freelance,Iran,Television,Camera Operator,War,Yes,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/kaveh-golestan.php
2003,22-Mar-03,Paul Moran,Male,Iraq,freelance,Australia,Television,Camera Operator,War,Yes,Foreign,Political Group,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/paul-moran.php
2003,22-Mar-03,Terry Lloyd,Male,Iraq,ITV News,United Kingdom,Television,Broadcast,War,No,Foreign,Military Officials,Crossfire/Combat-Related,,No,No,"No
",https://www.cpj.org/killed/2003/terry-lloyd.php
2003,18-Mar-03,Luis Eduardo Alfonso Parada,Male,Colombia,Radio Meridiano-70,Colombia,"Print, Radio","Broadcast, Print Reporter","Corruption, Human Rights, Politics, War",No,Local,Paramilitary Group,Murder,Yes,No,Yes,"No
",https://www.cpj.org/killed/2003/luis-eduardo-alfonso-parada.php
2003,31-Jan-03,Parvaz Mohammed Sultan,Male,India,News and Feature Alliance,India,Print,Editor,Politics,No,Local,Unknown Fire,Murder,Yes,No,No,"No
",https://www.cpj.org/killed/2003/parvaz-mohammed-sultan.php
2003,30-Jan-03,Dhan Bahadur Rokka Magar,Male,Nepal,Radio Nepal,Nepal,Radio,Broadcast,unknown,No,Local,Political Group,Murder,Yes,Yes,No,"No
",https://www.cpj.org/killed/2003/dhan-bahadur-rokka-magar.php
2003,24-Jan-03,Abdullahi Madkeer,Male,Somalia,DMC Radio,Somalia,Radio,Broadcast,Politics,No,Local,Paramilitary Group,Dangerous Assignment,,No,No,"No
",https://www.cpj.org/killed/2003/abdullahi-madkeer.php
